record_id,subject_lei,source_id,name_raw,name_norm,jurisdiction,inc_date,address_norm,lei,nat_reg
opencheck-de375f20885752757b9252fb,549300HJ840SLKBDOS06,OpenCorporates,BP AUSTRALIA INVESTMENTS PTY LTD,bp australia investments pty ltd,AU,2002-11-29,,,JUR:AU:102991551
opencheck-3c36cb5dfb8026ca3abdf0c9,254900P4JT9YH6JH0I36,GLEIF,"TELESTO ENERGY PROJECT, LLC",telesto energy project llc,US,2019-07-25,"c/o csc - lawyers inco, 211 e. 7th street, suite 620, austin, us-tx, 78701, us",254900P4JT9YH6JH0I36,JUR:US:0803377526
opencheck-d5574989331e1208e67db574,254900P4JT9YH6JH0I36,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-8bbb2e5f388d552dd99f0070,254900P4JT9YH6JH0I36,OpenCorporates,"Telesto Energy Project, LLC",telesto energy project llc,US,2019-07-25,,,JUR:US:0803377526
opencheck-24c9649c431cd5377ff8d07d,5493000BRX9RNZNUOV28,GLEIF,BP CARBON TRADING LIMITED,bp carbon trading limited,GB,2017-07-14,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",5493000BRX9RNZNUOV28,JUR:GB:10867355
opencheck-66b7d208af62a07f81594074,5493000BRX9RNZNUOV28,OpenCorporates,BP CARBON TRADING LIMITED,bp carbon trading limited,GB,2017-07-14,,,JUR:GB:10867355
opencheck-292c3727939755a998509ded,549300MZ0FTF0W5N3I14,GLEIF,BP WEST COAST PRODUCTS LLC,bp west coast products llc,US,,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, us-de, 19801, us",549300MZ0FTF0W5N3I14,JUR:US:3439552
opencheck-3fd605c11011e5da3fef7852,549300MZ0FTF0W5N3I14,OpenCorporates,BP WEST COAST PRODUCTS LLC,bp west coast products llc,US,2001-09-26,,,JUR:US:3439552
opencheck-51333f258e41e325924f9274,549300IW34FEHHXMF980,GLEIF,LUBRICANTS UK LIMITED,lubricants uk limited,GB,1908-03-13,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300IW34FEHHXMF980,JUR:GB:00097216
opencheck-044f7f7248b5321d58887204,549300IW34FEHHXMF980,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-6e2aee59101c1af3869d717c,549300IW34FEHHXMF980,OpenCorporates,LUBRICANTS UK LIMITED,lubricants uk limited,GB,1908-03-13,,,JUR:GB:00097216
opencheck-a564cbd9d967132eacf1c69b,549300IW34FEHHXMF980,OpenAleph,Castrol UK Limited as an agent for Lubricants UK Limited,castrol uk limited as an agent for lubricants uk limited,,,castrol house lydiard fields business park swindon sn5 8ub,,
opencheck-10e16db545dcdfd230169560,549300MG5Q5VOTHPK831,GLEIF,BP CORPORATION NORTH AMERICA INC.,bp corporation north america inc,US,1889-06-18,"c/o ct corporation system, 334 north senate avenue, indianapolis, us-in, 46204, us",549300GMUCJ08527GQ81,JUR:US:182869-107
opencheck-7f000ba61d4897d2d4d986a9,549300MG5Q5VOTHPK831,OpenCorporates,BP ENERGY COMPANY,bp energy company,US,1985-11-26,,,JUR:US:2076758
opencheck-2fe8e3980aa621697db78027,54930021X63HYEU9MP82,GLEIF,"WHITING CLEAN ENERGY, INC.",whiting clean energy inc,US,1998-11-12,"c/o c t corporation system, 334 north senate avenue, indianapolis, us-in, 46204, us",54930021X63HYEU9MP82,JUR:US:1998110694
opencheck-a1b77e9050c3de720cdbd5a7,54930021X63HYEU9MP82,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-30d1f1d27058f9ad612fef21,54930021X63HYEU9MP82,OpenCorporates,"WHITING CLEAN ENERGY, INC.",whiting clean energy inc,US,1998-11-12,,,JUR:US:1998110694
opencheck-85843ce13aa5fb6e546ec721,549300H667FIK5PZPV54,GLEIF,BP EXPLORATION (ALPHA) LIMITED,bp exploration alpha limited,GB,2007-04-26,"office no 71 & 73, 7th floor, 2nd north avenue maker maxity, bandra kurla complex, bandra (east), mumbai, in-mh, 400051, in",549300H667FIK5PZPV54,JUR:GB:F03031
opencheck-949196695e88484b4a01e785,549300I2A60VQH7OB113,GLEIF,BP COMPANY NORTH AMERICA INC.,bp company north america inc,US,,"c/o the corporation trust company, corporation trust center 1209 orange st, wilmington, us-de, 19801, us",549300I2A60VQH7OB113,JUR:US:2053223
opencheck-82f65a3c9b53df95f12a7557,549300I2A60VQH7OB113,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-ffc6916e943376b8d639e109,549300I2A60VQH7OB113,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-e5001a7975744373b584c29c,549300I2A60VQH7OB113,GLEIF,The Standard Oil Company,the standard oil company,US,1870-01-10,"c/o ct corporation system, 4400 easton commons way, suite 125, columbus, us-oh, 43219, us",254900BCHAHIH6LIMH46,JUR:US:3675
opencheck-23ec7afce29e24a1fe9cfc21,549300I2A60VQH7OB113,GLEIF,BP EXPLORATION & PRODUCTION INC.,bp exploration production inc,US,1996-06-10,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300EIY4CEHS3VR850,JUR:US:2625238
opencheck-d213860ed75fee321446028b,549300I2A60VQH7OB113,GLEIF,BP AMERICA PRODUCTION COMPANY,bp america production company,US,1930-12-12,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300B8RMOTK5QZWT61,JUR:US:292522
opencheck-b901bb8fc2547418f5cc8fe6,549300I2A60VQH7OB113,OpenCorporates,BP COMPANY NORTH AMERICA INC.,bp company north america inc,US,1985-01-21,,,JUR:US:2053223
opencheck-247d1acc9c1a3fc5aaee5204,25490089CK3WJ7YXI372,GLEIF,"THALASSA ENERGY PROJECT, LLC",thalassa energy project llc,US,2019-02-12,"c/o c t corporation system, 1999 bryan st, suite 900, dallas, us-tx, 75201-3140, us",25490089CK3WJ7YXI372,JUR:US:0803235415
opencheck-e276ecb8a89c2b2a24ca8987,25490089CK3WJ7YXI372,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-e67c6fd3f579c1ac1eb3e57f,25490089CK3WJ7YXI372,OpenCorporates,"Thalassa Energy Project, LLC",thalassa energy project llc,US,2019-02-12,,,JUR:US:0803235415
opencheck-44e743415b49d2653eac8dca,549300KRU5NMN907SV73,GLEIF,BP RAFFINADERIJ ROTTERDAM B.V.,bp raffinaderij rotterdam b v,NL,1989-10-25,"d'arcyweg 76, europoort, rotterdam, 3198 na, nl",549300KRU5NMN907SV73,JUR:NL:24178415
opencheck-f009e68f2a4ac2caf3ed22ae,549300KRU5NMN907SV73,KvK — Netherlands Chamber of Commerce,BP RAFFINADERIJ ROTTERDAM B.V.,bp raffinaderij rotterdam b v,NL,1989-10-25,,,JUR:NL:24178415
opencheck-f266f3ac78f72c886a56d5f2,549300KRU5NMN907SV73,OpenCorporates,BP Raffinaderij Rotterdam B.V.,bp raffinaderij rotterdam b v,NL,,,,JUR:NL:24178415
